nombre,instrucciones,lanzamiento,unidades,previstas,edicion,estado,precio,fecha_licencia,contrato_licencia,instru
juego1754,https://instruccion1754.pdf,2/3/2008,400,50,1,n,150,,,instruccion1754
juego1755,https://instruccion1755.pdf,2/3/2008,400,50,1,n,200,,,instruccion1755
juego1756,https://instruccion1756.pdf,2/3/2008,400,50,1,n,370,,,instruccion1756
juego1757,https://instruccion1757.pdf,2/3/2008,400,50,1,n,125,,,instruccion1757
juego1758,https://instruccion1758.pdf,2/3/2008,400,50,1,n,75,,,instruccion1758
juego1759,https://instruccion1759.pdf,2/3/2008,400,50,1,n,100,,,instruccion1759
juego1760,https://instruccion1760.pdf,2/3/2008,400,50,1,n,320,,,instruccion1760
juego1761,https://instruccion1761.pdf,2/3/2008,400,50,1,n,100,,,instruccion1761
juego1762,https://instruccion1762.pdf,2/3/2008,400,50,1,n,150,,,instruccion1762
juego1763,https://instruccion1763.pdf,2/3/2008,400,50,1,n,200,,,instruccion1763
juego1764,https://instruccion1764.pdf,2/3/2008,400,50,1,n,370,,,instruccion1764
juego1765,https://instruccion1765.pdf,2/3/2008,400,50,1,n,125,,,instruccion1765
juego1766,https://instruccion1766.pdf,2/3/2008,400,50,1,n,75,,,instruccion1766
juego1767,https://instruccion1767.pdf,2/3/2008,400,50,1,n,100,,,instruccion1767
juego1768,https://instruccion1768.pdf,2/3/2008,400,50,1,n,320,,,instruccion1768
juego1769,https://instruccion1769.pdf,2/3/2008,400,50,1,n,100,,,instruccion1769
juego1770,https://instruccion1770.pdf,2/3/2008,400,50,1,n,150,,,instruccion1770
juego1771,https://instruccion1771.pdf,2/3/2008,400,50,1,n,200,,,instruccion1771
juego1772,https://instruccion1772.pdf,2/3/2008,400,50,1,n,370,,,instruccion1772
juego1773,https://instruccion1773.pdf,2/3/2008,400,50,1,n,125,,,instruccion1773
juego1774,https://instruccion1774.pdf,2/3/2008,400,50,1,n,75,,,instruccion1774
juego1775,https://instruccion1775.pdf,2/3/2008,400,50,1,n,100,,,instruccion1775
juego1776,https://instruccion1776.pdf,2/3/2008,400,50,1,n,320,,,instruccion1776
juego1777,https://instruccion1777.pdf,2/3/2008,400,50,1,n,100,,,instruccion1777
juego1778,https://instruccion1778.pdf,2/3/2008,400,50,1,n,150,,,instruccion1778
juego1779,https://instruccion1779.pdf,2/3/2008,400,50,1,n,200,,,instruccion1779
juego1780,https://instruccion1780.pdf,2/3/2008,400,50,1,n,370,,,instruccion1780
juego1781,https://instruccion1781.pdf,2/3/2008,400,50,1,n,125,,,instruccion1781
juego1782,https://instruccion1782.pdf,2/3/2008,400,50,1,n,75,,,instruccion1782
juego1783,https://instruccion1783.pdf,2/3/2008,400,50,1,n,100,,,instruccion1783
juego1784,https://instruccion1784.pdf,2/3/2008,400,50,1,n,320,,,instruccion1784
juego1785,https://instruccion1785.pdf,2/3/2008,400,50,1,n,100,,,instruccion1785
juego1786,https://instruccion1786.pdf,2/3/2008,400,50,1,n,150,,,instruccion1786
juego1787,https://instruccion1787.pdf,2/3/2008,400,50,1,n,200,,,instruccion1787
juego1788,https://instruccion1788.pdf,2/3/2008,400,50,1,n,370,,,instruccion1788
juego1789,https://instruccion1789.pdf,2/3/2008,400,50,1,n,125,,,instruccion1789
juego1790,https://instruccion1790.pdf,2/3/2008,400,50,1,n,75,,,instruccion1790
juego1791,https://instruccion1791.pdf,2/3/2008,400,50,1,n,100,,,instruccion1791
juego1792,https://instruccion1792.pdf,2/3/2008,400,50,1,n,320,,,instruccion1792
juego1793,https://instruccion1793.pdf,2/3/2008,400,50,1,n,100,,,instruccion1793
juego1794,https://instruccion1794.pdf,2/3/2008,400,50,1,n,150,,,instruccion1794
juego1795,https://instruccion1795.pdf,2/3/2008,400,50,1,n,200,,,instruccion1795
juego1796,https://instruccion1796.pdf,2/3/2008,400,50,1,n,370,,,instruccion1796
juego1797,https://instruccion1797.pdf,2/3/2008,400,50,1,n,125,,,instruccion1797
juego1798,https://instruccion1798.pdf,2/3/2008,400,50,1,n,75,,,instruccion1798
juego1799,https://instruccion1799.pdf,2/3/2008,400,50,1,n,100,,,instruccion1799
juego1800,https://instruccion1800.pdf,2/3/2008,400,50,1,n,320,,,instruccion1800
juego1801,https://instruccion1801.pdf,2/3/2008,400,50,1,n,100,,,instruccion1801
juego1802,https://instruccion1802.pdf,2/3/2008,400,50,1,n,150,,,instruccion1802
juego1803,https://instruccion1803.pdf,2/3/2008,400,50,1,n,200,,,instruccion1803
juego1804,https://instruccion1804.pdf,2/3/2008,400,50,1,n,370,,,instruccion1804
juego1805,https://instruccion1805.pdf,2/3/2008,400,50,1,n,125,,,instruccion1805
juego1806,https://instruccion1806.pdf,2/3/2008,400,50,1,n,75,,,instruccion1806
juego1807,https://instruccion1807.pdf,2/3/2008,400,50,1,n,100,,,instruccion1807
juego1808,https://instruccion1808.pdf,2/3/2008,400,50,1,n,320,,,instruccion1808
juego1809,https://instruccion1809.pdf,2/3/2008,400,50,1,n,100,,,instruccion1809
juego1810,https://instruccion1810.pdf,2/3/2008,400,50,1,n,150,,,instruccion1810
juego1811,https://instruccion1811.pdf,2/3/2008,400,50,1,n,200,,,instruccion1811
juego1812,https://instruccion1812.pdf,2/3/2008,400,50,1,n,370,,,instruccion1812
juego1813,https://instruccion1813.pdf,2/3/2008,400,50,1,n,125,,,instruccion1813
juego1814,https://instruccion1814.pdf,2/3/2008,400,50,1,n,75,,,instruccion1814
juego1815,https://instruccion1815.pdf,2/3/2008,400,50,1,n,100,,,instruccion1815
juego1816,https://instruccion1816.pdf,2/3/2008,400,50,1,n,320,,,instruccion1816
juego1817,https://instruccion1817.pdf,2/3/2008,400,50,1,n,100,,,instruccion1817
juego1818,https://instruccion1818.pdf,2/3/2008,400,50,1,n,150,,,instruccion1818
juego1819,https://instruccion1819.pdf,2/3/2008,400,50,1,n,200,,,instruccion1819
juego1820,https://instruccion1820.pdf,2/3/2008,400,50,1,n,370,,,instruccion1820
juego1821,https://instruccion1821.pdf,2/3/2008,400,50,1,n,125,,,instruccion1821
juego1822,https://instruccion1822.pdf,2/3/2008,400,50,1,n,75,,,instruccion1822
juego1823,https://instruccion1823.pdf,2/3/2008,400,50,1,n,100,,,instruccion1823
juego1824,https://instruccion1824.pdf,2/3/2008,400,50,1,n,320,,,instruccion1824
juego1825,https://instruccion1825.pdf,2/3/2008,400,50,1,n,100,,,instruccion1825
juego1826,https://instruccion1826.pdf,2/3/2008,400,50,1,n,150,,,instruccion1826
juego1827,https://instruccion1827.pdf,2/3/2008,400,50,1,n,200,,,instruccion1827
juego1828,https://instruccion1828.pdf,2/3/2008,400,50,1,n,370,,,instruccion1828
juego1829,https://instruccion1829.pdf,2/3/2008,400,50,1,n,125,,,instruccion1829
juego1830,https://instruccion1830.pdf,2/3/2008,400,50,1,n,75,,,instruccion1830
juego1831,https://instruccion1831.pdf,2/3/2008,400,50,1,n,100,,,instruccion1831
juego1832,https://instruccion1832.pdf,2/3/2008,400,50,1,n,320,,,instruccion1832
juego1833,https://instruccion1833.pdf,2/3/2008,400,50,1,n,100,,,instruccion1833
juego1834,https://instruccion1834.pdf,2/3/2008,400,50,1,n,150,,,instruccion1834
juego1835,https://instruccion1835.pdf,2/3/2008,400,50,1,n,200,,,instruccion1835
juego1836,https://instruccion1836.pdf,2/3/2008,400,50,1,n,370,,,instruccion1836
juego1837,https://instruccion1837.pdf,2/3/2008,400,50,1,n,125,,,instruccion1837
juego1838,https://instruccion1838.pdf,2/3/2008,400,50,1,n,75,,,instruccion1838
juego1839,https://instruccion1839.pdf,2/3/2008,400,50,1,n,100,,,instruccion1839
juego1840,https://instruccion1840.pdf,2/3/2008,400,50,1,n,320,,,instruccion1840
juego1841,https://instruccion1841.pdf,2/3/2008,400,50,1,n,100,,,instruccion1841
juego1842,https://instruccion1842.pdf,2/3/2008,400,50,1,n,150,,,instruccion1842
juego1843,https://instruccion1843.pdf,2/3/2008,400,50,1,n,200,,,instruccion1843
juego1844,https://instruccion1844.pdf,2/3/2008,400,50,1,n,370,,,instruccion1844
juego1845,https://instruccion1845.pdf,2/3/2008,400,50,1,n,125,,,instruccion1845
juego1846,https://instruccion1846.pdf,2/3/2008,400,50,1,n,75,,,instruccion1846
juego1847,https://instruccion1847.pdf,2/3/2008,400,50,1,n,100,,,instruccion1847
juego1848,https://instruccion1848.pdf,2/3/2008,400,50,1,n,320,,,instruccion1848
juego1849,https://instruccion1849.pdf,2/3/2008,400,50,1,n,100,,,instruccion1849
juego1850,https://instruccion1850.pdf,2/3/2008,400,50,1,n,150,,,instruccion1850
juego1851,https://instruccion1851.pdf,2/3/2008,400,50,1,n,200,,,instruccion1851
juego1852,https://instruccion1852.pdf,2/3/2008,400,50,1,n,370,,,instruccion1852
juego1853,https://instruccion1853.pdf,2/3/2008,400,50,1,n,125,,,instruccion1853
juego1854,https://instruccion1854.pdf,2/3/2008,400,50,1,n,75,,,instruccion1854
juego1855,https://instruccion1855.pdf,2/3/2008,400,50,1,n,100,,,instruccion1855
juego1856,https://instruccion1856.pdf,2/3/2008,400,50,1,n,320,,,instruccion1856
juego1857,https://instruccion1857.pdf,2/3/2008,400,50,1,n,100,,,instruccion1857
juego1858,https://instruccion1858.pdf,2/3/2008,400,50,1,n,150,,,instruccion1858
juego1859,https://instruccion1859.pdf,2/3/2008,400,50,1,n,200,,,instruccion1859
juego1860,https://instruccion1860.pdf,2/3/2008,400,50,1,n,370,,,instruccion1860
juego1861,https://instruccion1861.pdf,2/3/2008,400,50,1,n,125,,,instruccion1861
juego1862,https://instruccion1862.pdf,2/3/2008,400,50,1,n,75,,,instruccion1862
juego1863,https://instruccion1863.pdf,2/3/2008,400,50,1,n,100,,,instruccion1863
juego1864,https://instruccion1864.pdf,2/3/2008,400,50,1,n,320,,,instruccion1864
juego1865,https://instruccion1865.pdf,2/3/2008,400,50,1,n,100,,,instruccion1865
juego1866,https://instruccion1866.pdf,2/3/2008,400,50,1,n,150,,,instruccion1866
juego1867,https://instruccion1867.pdf,2/3/2008,400,50,1,n,200,,,instruccion1867
juego1868,https://instruccion1868.pdf,2/3/2008,400,50,1,n,370,,,instruccion1868
juego1869,https://instruccion1869.pdf,2/3/2008,400,50,1,n,125,,,instruccion1869
juego1870,https://instruccion1870.pdf,2/3/2008,400,50,1,n,75,,,instruccion1870
juego1871,https://instruccion1871.pdf,2/3/2008,400,50,1,n,100,,,instruccion1871
juego1872,https://instruccion1872.pdf,2/3/2008,400,50,1,n,320,,,instruccion1872
juego1873,https://instruccion1873.pdf,2/3/2008,400,50,1,n,100,,,instruccion1873
juego1874,https://instruccion1874.pdf,2/3/2008,400,50,1,n,150,,,instruccion1874
juego1875,https://instruccion1875.pdf,2/3/2008,400,50,1,n,200,,,instruccion1875
juego1876,https://instruccion1876.pdf,2/3/2008,400,50,1,n,370,,,instruccion1876
juego1877,https://instruccion1877.pdf,2/3/2008,400,50,1,n,125,,,instruccion1877
juego1878,https://instruccion1878.pdf,2/3/2008,400,50,1,n,75,,,instruccion1878
juego1879,https://instruccion1879.pdf,2/3/2008,400,50,1,n,100,,,instruccion1879
juego1880,https://instruccion1880.pdf,2/3/2008,400,50,1,n,320,,,instruccion1880
juego1881,https://instruccion1881.pdf,2/3/2008,400,50,1,n,100,,,instruccion1881
juego1882,https://instruccion1882.pdf,2/3/2008,400,50,1,n,150,,,instruccion1882
juego1883,https://instruccion1883.pdf,2/3/2008,400,50,1,n,200,,,instruccion1883
juego1884,https://instruccion1884.pdf,2/3/2008,400,50,1,n,370,,,instruccion1884
juego1885,https://instruccion1885.pdf,2/3/2008,400,50,1,n,125,,,instruccion1885
juego1886,https://instruccion1886.pdf,2/3/2008,400,50,1,n,75,,,instruccion1886
juego1887,https://instruccion1887.pdf,2/3/2008,400,50,1,n,100,,,instruccion1887
juego1888,https://instruccion1888.pdf,2/3/2008,400,50,1,n,320,,,instruccion1888
juego1889,https://instruccion1889.pdf,2/3/2008,400,50,1,n,100,,,instruccion1889
juego1890,https://instruccion1890.pdf,2/3/2008,400,50,1,n,150,,,instruccion1890
juego1891,https://instruccion1891.pdf,2/3/2008,400,50,1,n,200,,,instruccion1891
juego1892,https://instruccion1892.pdf,2/3/2008,400,50,1,n,370,,,instruccion1892
juego1893,https://instruccion1893.pdf,2/3/2008,400,50,1,n,125,,,instruccion1893
juego1894,https://instruccion1894.pdf,2/3/2008,400,50,1,n,75,,,instruccion1894
juego1895,https://instruccion1895.pdf,2/3/2008,400,50,1,n,100,,,instruccion1895
juego1896,https://instruccion1896.pdf,2/3/2008,400,50,1,n,320,,,instruccion1896
juego1897,https://instruccion1897.pdf,2/3/2008,400,50,1,n,100,,,instruccion1897
juego1898,https://instruccion1898.pdf,2/3/2008,400,50,1,n,150,,,instruccion1898
juego1899,https://instruccion1899.pdf,2/3/2008,400,50,1,n,200,,,instruccion1899
juego1900,https://instruccion1900.pdf,2/3/2008,400,50,1,n,370,,,instruccion1900
juego1901,https://instruccion1901.pdf,2/3/2008,400,50,1,n,125,,,instruccion1901
juego1902,https://instruccion1902.pdf,2/3/2008,400,50,1,n,75,,,instruccion1902
juego1903,https://instruccion1903.pdf,2/3/2008,400,50,1,n,100,,,instruccion1903
juego1904,https://instruccion1904.pdf,2/3/2008,400,50,1,n,320,,,instruccion1904
juego1905,https://instruccion1905.pdf,2/3/2008,400,50,1,n,100,,,instruccion1905
juego1906,https://instruccion1906.pdf,2/3/2008,400,50,1,n,150,,,instruccion1906
juego1907,https://instruccion1907.pdf,2/3/2008,400,50,1,n,200,,,instruccion1907
juego1908,https://instruccion1908.pdf,2/3/2008,400,50,1,n,370,,,instruccion1908
juego1909,https://instruccion1909.pdf,2/3/2008,400,50,1,n,125,,,instruccion1909
juego1910,https://instruccion1910.pdf,2/3/2008,400,50,1,n,75,,,instruccion1910
juego1911,https://instruccion1911.pdf,2/3/2008,400,50,1,n,100,,,instruccion1911
juego1912,https://instruccion1912.pdf,2/3/2008,400,50,1,n,320,,,instruccion1912
juego1913,https://instruccion1913.pdf,2/3/2008,400,50,1,n,100,,,instruccion1913
juego1914,https://instruccion1914.pdf,2/3/2008,400,50,1,n,150,,,instruccion1914
juego1915,https://instruccion1915.pdf,2/3/2008,400,50,1,n,200,,,instruccion1915
juego1916,https://instruccion1916.pdf,2/3/2008,400,50,1,n,370,,,instruccion1916
juego1917,https://instruccion1917.pdf,2/3/2008,400,50,1,n,125,,,instruccion1917
juego1918,https://instruccion1918.pdf,2/3/2008,400,50,1,n,75,,,instruccion1918
juego1919,https://instruccion1919.pdf,2/3/2008,400,50,1,n,100,,,instruccion1919
juego1920,https://instruccion1920.pdf,2/3/2008,400,50,1,n,320,,,instruccion1920
juego1921,https://instruccion1921.pdf,2/3/2008,400,50,1,n,100,,,instruccion1921
juego1922,https://instruccion1922.pdf,2/3/2008,400,50,1,n,150,,,instruccion1922
juego1923,https://instruccion1923.pdf,2/3/2008,400,50,1,n,200,,,instruccion1923
juego1924,https://instruccion1924.pdf,2/3/2008,400,50,1,n,370,,,instruccion1924
juego1925,https://instruccion1925.pdf,2/3/2008,400,50,1,n,125,,,instruccion1925
juego1926,https://instruccion1926.pdf,2/3/2008,400,50,1,n,75,,,instruccion1926
juego1927,https://instruccion1927.pdf,2/3/2008,400,50,1,n,100,,,instruccion1927
juego1928,https://instruccion1928.pdf,2/3/2008,400,50,1,n,320,,,instruccion1928
juego1929,https://instruccion1929.pdf,2/3/2008,400,50,1,n,100,,,instruccion1929
juego1930,https://instruccion1930.pdf,2/3/2008,400,50,1,n,150,,,instruccion1930
juego1931,https://instruccion1931.pdf,2/3/2008,400,50,1,n,200,,,instruccion1931
juego1932,https://instruccion1932.pdf,2/3/2008,400,50,1,n,370,,,instruccion1932
juego1933,https://instruccion1933.pdf,2/3/2008,400,50,1,n,125,,,instruccion1933
juego1934,https://instruccion1934.pdf,2/3/2008,400,50,1,n,75,,,instruccion1934
juego1935,https://instruccion1935.pdf,2/3/2008,400,50,1,n,100,,,instruccion1935
juego1936,https://instruccion1936.pdf,2/3/2008,400,50,1,n,320,,,instruccion1936
juego1937,https://instruccion1937.pdf,2/3/2008,400,50,1,n,100,,,instruccion1937
juego1938,https://instruccion1938.pdf,2/3/2008,400,50,1,n,150,,,instruccion1938
juego1939,https://instruccion1939.pdf,2/3/2008,400,50,1,n,200,,,instruccion1939
juego1940,https://instruccion1940.pdf,2/3/2008,400,50,1,n,370,,,instruccion1940
juego1941,https://instruccion1941.pdf,2/3/2008,400,50,1,n,125,,,instruccion1941
juego1942,https://instruccion1942.pdf,2/3/2008,400,50,1,n,75,,,instruccion1942
juego1943,https://instruccion1943.pdf,2/3/2008,400,50,1,n,100,,,instruccion1943
juego1944,https://instruccion1944.pdf,2/3/2008,400,50,1,n,320,,,instruccion1944
juego1945,https://instruccion1945.pdf,2/3/2008,400,50,1,n,100,,,instruccion1945
juego1946,https://instruccion1946.pdf,2/3/2008,400,50,1,n,150,,,instruccion1946
juego1947,https://instruccion1947.pdf,2/3/2008,400,50,1,n,200,,,instruccion1947
juego1948,https://instruccion1948.pdf,2/3/2008,400,50,1,n,370,,,instruccion1948
juego1949,https://instruccion1949.pdf,2/3/2008,400,50,1,n,125,,,instruccion1949
juego1950,https://instruccion1950.pdf,2/3/2008,400,50,1,n,75,,,instruccion1950
juego1951,https://instruccion1951.pdf,2/3/2008,400,50,1,n,100,,,instruccion1951
juego1952,https://instruccion1952.pdf,2/3/2008,400,50,1,n,320,,,instruccion1952
juego1953,https://instruccion1953.pdf,2/3/2008,400,50,1,n,100,,,instruccion1953
juego1954,https://instruccion1954.pdf,2/3/2008,400,50,1,n,150,,,instruccion1954
juego1955,https://instruccion1955.pdf,2/3/2008,400,50,1,n,200,,,instruccion1955
juego1956,https://instruccion1956.pdf,2/3/2008,400,50,1,n,370,,,instruccion1956
juego1957,https://instruccion1957.pdf,2/3/2008,400,50,1,n,125,,,instruccion1957
juego1958,https://instruccion1958.pdf,2/3/2008,400,50,1,n,75,,,instruccion1958
juego1959,https://instruccion1959.pdf,2/3/2008,400,50,1,n,100,,,instruccion1959
juego1960,https://instruccion1960.pdf,2/3/2008,400,50,1,n,320,,,instruccion1960
juego1961,https://instruccion1961.pdf,2/3/2008,400,50,1,n,100,,,instruccion1961
juego1962,https://instruccion1962.pdf,2/3/2008,400,50,1,n,150,,,instruccion1962
juego1963,https://instruccion1963.pdf,2/3/2008,400,50,1,n,200,,,instruccion1963
juego1964,https://instruccion1964.pdf,2/3/2008,400,50,1,n,370,,,instruccion1964
juego1965,https://instruccion1965.pdf,2/3/2008,400,50,1,n,125,,,instruccion1965
juego1966,https://instruccion1966.pdf,2/3/2008,400,50,1,n,75,,,instruccion1966
juego1967,https://instruccion1967.pdf,2/3/2008,400,50,1,n,100,,,instruccion1967
juego1968,https://instruccion1968.pdf,2/3/2008,400,50,1,n,320,,,instruccion1968
juego1969,https://instruccion1969.pdf,2/3/2008,400,50,1,n,100,,,instruccion1969
juego1970,https://instruccion1970.pdf,2/3/2008,400,50,1,n,150,,,instruccion1970
juego1971,https://instruccion1971.pdf,2/3/2008,400,50,1,n,200,,,instruccion1971
juego1972,https://instruccion1972.pdf,2/3/2008,400,50,1,n,370,,,instruccion1972
juego1973,https://instruccion1973.pdf,2/3/2008,400,50,1,n,125,,,instruccion1973
juego1974,https://instruccion1974.pdf,2/3/2008,400,50,1,n,75,,,instruccion1974
juego1975,https://instruccion1975.pdf,2/3/2008,400,50,1,n,100,,,instruccion1975
juego1976,https://instruccion1976.pdf,2/3/2008,400,50,1,n,320,,,instruccion1976
juego1977,https://instruccion1977.pdf,2/3/2008,400,50,1,n,100,,,instruccion1977
juego1978,https://instruccion1978.pdf,2/3/2008,400,50,1,n,150,,,instruccion1978
juego1979,https://instruccion1979.pdf,2/3/2008,400,50,1,n,200,,,instruccion1979
juego1980,https://instruccion1980.pdf,2/3/2008,400,50,1,n,370,,,instruccion1980
juego1981,https://instruccion1981.pdf,2/3/2008,400,50,1,n,125,,,instruccion1981
juego1982,https://instruccion1982.pdf,2/3/2008,400,50,1,n,75,,,instruccion1982
juego1983,https://instruccion1983.pdf,2/3/2008,400,50,1,n,100,,,instruccion1983
juego1984,https://instruccion1984.pdf,2/3/2008,400,50,1,n,320,,,instruccion1984
juego1985,https://instruccion1985.pdf,2/3/2008,400,50,1,n,100,,,instruccion1985
juego1986,https://instruccion1986.pdf,2/3/2008,400,50,1,n,150,,,instruccion1986
juego1987,https://instruccion1987.pdf,2/3/2008,400,50,1,n,200,,,instruccion1987
juego1988,https://instruccion1988.pdf,2/3/2008,400,50,1,n,370,,,instruccion1988
juego1989,https://instruccion1989.pdf,2/3/2008,400,50,1,n,125,,,instruccion1989
juego1990,https://instruccion1990.pdf,2/3/2008,400,50,1,n,75,,,instruccion1990
juego1991,https://instruccion1991.pdf,2/3/2008,400,50,1,n,100,,,instruccion1991
juego1992,https://instruccion1992.pdf,2/3/2008,400,50,1,n,320,,,instruccion1992
juego1993,https://instruccion1993.pdf,2/3/2008,400,50,1,n,100,,,instruccion1993
juego1994,https://instruccion1994.pdf,2/3/2008,400,50,1,n,150,,,instruccion1994
